#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321ABE52A
#Date Time: 2021-12-09 11:46:39.831
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 1 V/div Offset: 9.7 V Attenuation: 1 X
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.0009523098994974875,0.4736465643665816,-10.22241524956917
-0.0009516798994974874,0.4736465643665816,-10.17021323051727
-0.0009510498994974875,0.4773807878459959,-10.11801121146537
-0.0009504198994974874,0.4736465643665816,-10.06580919241347
-0.0009497898994974875,0.4773807878459959,-10.01733588900814
-0.0009491598994974874,0.4736465643665816,-9.968862585602803
-0.0009485298994974875,0.4736465643665816,-9.909203135257776
-0.0009478998994974874,0.4699123408871674,-9.86818726314557
-0.0009472698994974875,0.4736465643665816,-9.927846713490597
-0.0009466398994974874,0.4736465643665816,-10.06580919241347
-0.0009460098994974875,0.4736465643665816,-10.20377167133635
-0.0009453798994974874,0.4699123408871674,-10.3230905720264
-0.0009447498994974875,0.4661781174077531,-10.43868075706989
-0.0009441198994974874,0.4624438939283389,-10.52444121694087
-0.0009434898994974875,0.4661781174077531,-10.60274424551871
-0.0009428598994974874,0.4661781174077531,-10.66613241151031
-0.0009422298994974875,0.4624438939283389,-10.71833443056221
-0.0009415998994974874,0.4587096704489246,-10.75562158702785
-0.0009409698994974875,0.4549754469695104,-10.77426516526067
-0.0009403398994974875,0.4587096704489246,-10.78545131220036
-0.0009397098994974875,0.4587096704489246,-10.7817225965538
-0.0009390798994974875,0.4587096704489246,-10.7705364496141
-0.0009384498994974874,0.4624438939283389,-10.7295205775019
-0.0009378198994974875,0.4549754469695104,-10.68477598974313
-0.0009371898994974874,0.4587096704489246,-10.63630268633779
-0.0009365598994974875,0.4624438939283389,-10.58782938293246
